author,comment,like_count,published_at
@donysupriyadi7117,Dulu tuh ada susu sama biskuit sklh,0,2025-01-24T09:22:30Z
@Guiltia_Sin_Python,yang jadi masalah itu bg banyak buzzer yang menyalahkan pak presiden prabowo.... padahal dia tu cuma kasih uang bukan yang masak ... banyak yang giring opini keracunan makanan disebabkan pak prabowo padahal yang salah ya yang masak,0,2025-01-24T09:22:05Z
@4rayD,"kita harus mulai belajar untuk mengatakan yang salah ya salah, yang benar ya benar. Kritik juga harus pada tempat dan sesuai, jangan ngasal....",0,2025-01-24T09:21:54Z
@Corazonbe,"Ferry Irwandi, everyone ✨",0,2025-01-24T09:21:44Z
@Rdhnbbvg,"Nah ini sarannya bagus bgt, harusnya iy pertahap",0,2025-01-24T09:19:10Z
@sha21nov87,MBG engga perlu ada kalo kita sebagai manusia sadar diri untuk berbagi!! Ketika ada anak saudara atau anak tetangga yang lapar kasihlah makan supaya tingkat stunting di Indonesia 0 persen!! 😮,0,2025-01-24T09:18:43Z
@Hamsyah_,"Menurut gw paling efisien ya bikin instasi/divisi/departemen khusus untuk program makan siang gratis ini, bangun cabang-cabang strategis di setiap daerah untuk keperluan produksi dan distribusi. Yang hanya perlu ditunjuk untuk penyediannya hanyalah bahakln pokoknya aja, tunjuk perusahaan besar yang bisa menyediakan dan mendistribusikan bahan baku yang dibutuhkan ke cabang cabang di setiap daerah tersebut.",0,2025-01-24T09:18:20Z
@L4yPlusDotExe,"*+62 kosongkan otak*
*+62 kenyangkan perut*",0,2025-01-24T09:11:42Z
@ziaudhel854,"Ini baru guru yg bisa memberi sudut pandang dg baik, menjelaskan dengan bermoral bernalar serta berniat baik. Kapan lagi punya pemuda yang memiliki intelegen dan kritikal thinking seperti ini",0,2025-01-24T09:09:47Z
@sheptian69,"Anak indo yg perbatasan sekolah di malaysia semua gratis n kasi uang jajan pula, indo masi urusan makan siang yg masi uji coba yg ada keracunan n kecewa nya oara bocil 😂",0,2025-01-24T09:05:47Z
@manusiabiasa3426,"Tapi sudut pandang kali ini kayak gak biasanya prof, beda dari kasusnya Willie dll",0,2025-01-24T09:04:01Z
@adipranata5413,"Masalah nya itu di kata pe'a ke anak kecil dan kaya miskin...anak yg bilang daging ayam TDK enak itu kritik ke tukang masak, knp om Deddy yg marah...logikanya TDK masuk...",0,2025-01-24T09:03:57Z
@Nehuselah-Sistem-Aura,Hhmmmmm,0,2025-01-24T09:02:50Z
@martianarae39,"setuju banget memberdayakan kantin"" yg sudah ada, kalo dikasih makan siang gratis + pake vendor lain kan kasian kantin yg sudah ada, malah mematikan UMKM :(((",0,2025-01-24T09:02:17Z
@kurabasakurata2575,"gak asik elu malah ngasih saran tanpa mengkritik, takut bersuara kan? 😂
- saya anti pemerintah, udah bosen hidup di negara ini.",0,2025-01-24T09:01:02Z
@Pengawas3Jbg,Pagar laut,0,2025-01-24T09:00:47Z
@namasudadiganti9568,"Kritik dan saranya bro fery sudah wakilkan.

Apa yang bro fery ungkapin hampir sama persis dengan isi otakku..
Kita harus di cerdaskan sih, ketimbang saling menyalahin tampa ngasih solusi",0,2025-01-24T09:00:41Z
@JavaraMebel,Anggaran terlalu besar.. manfaat tidak signifikan..,0,2025-01-24T08:56:35Z
@yasyashin,memberdayakan kantin sekolah atau bikin dapur umum sih lebih solutif,0,2025-01-24T08:56:17Z
@shinryuki4275,"Sy dukung makan siang gratisnya. Tapi menu yg diberikan jg harus layak untuk dimakan. Jngn cm pake sayur 4 potong. Dan yg pasti, kalo ada yg videoin trs jd viral.karena ga layak, jngn yg videoin yg disalahkan trs disuru minta maaf. Tapi pihak katering atau penyelenggaranya yg harusnya minta maaf dan berbenah diri",0,2025-01-24T08:55:05Z
@dwickydermawan2349,Perlu diingat !! menghina dan mengkritik itu sangat jauh berbeda !! jangan biarkan anak-anak kita terbiasa menghina orag lain !!,0,2025-01-24T08:53:06Z
@Rayfireful,"Penggambaran yg pas sih
Programnya sih bagus, nggak masalah, cuma tinggal bagaimana eksekusinya",0,2025-01-24T08:50:58Z
@coolkidz3470,Yang bermasalah itu awalnya stunting.. Tapi yang dikasih makan gratis malah yang udah di atas 6 tahun ke atas.. Yang perlu diatasi seperti ibu hamil dan balita malah ga dapet apa2..,0,2025-01-24T08:48:33Z
@tutorialbasic6777,Hhh pas bngett lgi mkan siang,0,2025-01-24T08:46:55Z
@deadwood21plus,"Kalo ada kategori tidak mampu & mampu, ini juga bakal jadi masalah lagi karena siapa yang akan menentukannya. Dulu jaman BLT, di kampung saya sempat geger, bahkan kegiatan bulanan arisan Ibu2 satu RT harus bubar karena iri2an ada yang dapet ada yang enggak 😂.",0,2025-01-24T08:46:00Z
@lukenfamuzi7155,"Bikinin kantin di setiap sekolah,ngasih kotakan mulu kaga jebol itu anggaran negara..verdomseh😊",0,2025-01-24T08:43:34Z
@atharalazh,3:35 nahh tepat sekali..,0,2025-01-24T08:40:58Z
@Classic_bege,Aku juga mau sprei gratis wok,0,2025-01-24T08:35:27Z
@TegarmugiPrasetyo,makan bergizi itu bkn gratis.. kita byar pake uang pajak kita😢,0,2025-01-24T08:35:13Z
@sopojarwo3483,"10 rebu gizi apa? Itu mah bansos. Lagian bahaya lama2 tu vendor awal mungkin masih pencitraan tapi setelahnya pasti mencurangi buat mengurangi cost entah bahan kadaluarsa atau pemrosesan yang kurang.

Mending program fokus lauk gratis aja, 10rebu masih bisa keknya dapet katsuan2 dua slice ayam yang penting proteinlah. Secara anak indo kurang konsumsi protein.",0,2025-01-24T08:33:45Z
@mdhanufirmansyah,ngebandingin nasi box syuting sama makan gratis belasan ribu aja udah kocak,0,2025-01-24T08:33:10Z
@ramadhanmetal7340,walau tidak bernuna ya setidaknya bikin kenyang,0,2025-01-24T08:31:11Z
@kudotaruno3576,"coba liat video uji coba di papua... itu harusnya seperti itu,, tujuannya untuk yang pedalaman membutuhkan.. jangan sama semua dipukulrata",0,2025-01-24T08:27:28Z
@muhammadnashiruddin1318,"Gw Salah seorang yang nggak percaya kalo presiden mengeluarkan kocek pribadinya buat makan gratis. gw tetap berpegang teguh pada kata² prabodong ketika di undang di mata najwa. Dengan polosnya dia bilang, ""mbak nana 5 tahun saya ga berkuasa, aset saya mandek""",0,2025-01-24T08:25:12Z
@mahkotabarokahpati,Kalo kantin rawan di korup kyknya😮,0,2025-01-24T08:23:13Z
@boygamers1438,Bahas konservasi terumbu karang seru nih😂,0,2025-01-24T08:21:40Z
@ilhamdani4661,Karena gengsi janji politik wkwk,0,2025-01-24T08:21:30Z
@kangsendal,"10:00 saya setuju itu memang sangat efisien, tapi dengan catatan harus transparan... Tau sendiri kan rakyat indonesia krisis orang jujur",9,2025-01-24T08:19:34Z
@sharkkuy781,Program yang baik tapi dilaksanakan di waktu yang salah,0,2025-01-24T08:19:15Z
@hanadita1831,"Izin berkomentar bang, menurut ku program ini bisa berjalan baik dengan beberapa hal yang harus diperhatikan. Pertama harus jelas dulu tujuannya apa? Mau memberantas masalah yang mana? Targetnya siapa? Selama ini aku perhatikan seperti tidak konsisten. Dibandingkan makan siang gratis dalam bentuk makanan, aku lebih menyarankan dapat dalam bentuk bahan masakan mentah yang fresh atau sembako murah. Gak perlu pusing soal makanan basi, gak sesuai selera, dll. Anak tuh sensitif bukan berarti tidak bersyukur. Ortu kan bisa menyesuaikan selera anak. Pelaksanaanya juga harus dikaji yaitu untuk orang-orang yang membutuhkan saja. Mengingat biayanya juga besar. Lakukan pendataan terlebih dahulu. Takut makanan yang disajikan justru jadi mubazir....",0,2025-01-24T08:17:57Z
@Tahutempe76,Kelanjutan kodok bijerr gimana bang ?,0,2025-01-24T08:17:14Z
@bukan_alif2484,"dikit sih yang begini, jangan meninggal dulu ya bang ferry",1,2025-01-24T08:15:53Z
@Buta-shochou,"Jujur bingung sama pemerintah, knp program ini gk ditujukan ke murid"" yg kurang mampu aj. Klo cakupannya seluas ini bakalan memberatkan apbn. Apalagi masyarakat kita hobi beranak pinak.",0,2025-01-24T08:15:45Z
@pojokcell3773,"Pendukung Abah Anies suka banget konten kaya gini,,,,bener2 Clickbait..",0,2025-01-24T08:15:24Z
@mericnugroho5336,"untuk solusi yg bukan perhari itu jg gw setuju bang, setidaknya seminggu 2x, selasa jumat misalnya, dsb... pelan pelan, tahun kedua atau ketiga seminggu 3x dsb sampe akhirnya sehari 1x ketimbang tiba tiba setiap hari...",0,2025-01-24T08:13:36Z
@The78-s,"Soal MBG ini, saya kok lebih berfikir kenapa ga pakai cara ""zaman dulu""? dulu sekitar tahun 84-90 zaman saya SD, 3 bulan sekali itu selalu ada prodeusen susu yang datang ke sekolah dan membagikan produknya gratis. Bisa juga perusahaan-2 besar, daripada dana CSR-nya ""menguap"" entah kemana, di pakai untuk misal, mereka belikan makanan yang sehat dan higienis untuk di bagikan ke sejumlah sekolah",0,2025-01-24T08:13:29Z
@JosephImmanuel-u3x,Kerjasma dngan kantin2 itu sngat bagus dan tepat sasaran. Kalau saya lebih dihentikan karena dampak beban fiskal jauh lebih besar. Opini pribadi gw,0,2025-01-24T08:13:27Z
@UltimaDragonair,"Gw setuju bang, tapi ada yg g setuju jg. Bisa aja kok di standarisasi, dan disini celah nya pemerintah, judulnya ""Makan Bergizi Gratis"", tapi dari menu yang udah udah selalu ada yang kurang dari standar. Bagi yang tanya, standar gizi Indonesia memang ada? Ada dong, namanya AKG, alias Angka Kecukupan Gizi. Dari yang udah udah, ada yang ga di kasih susu kotak, ada yg ga di kasih ini, ga di kasih itu.

Pelaksanaannya gw setuju sama lu bang, terserah kebijakkan daerah masing masing, yang penting wajib memenuhi AKG. Mungkin segitu banyaknya vitamin B, mustahil lah ya, tapi minimal kan bisa di gilir, di ganti2 perhari nya, jadi main goal nya, yaitu Makan Bergizi Gratis, itu terpenuhi semua. Terserah daerah, contoh Indonesia bagian Timur mengganti nasi dengan papeda, bisa? Ya bisa aja, yang penting dalam jumlah dan takaran yang memenuhi AKG, klo kelebihan siswa didik bisa ngantuk, klo kekurangan juga lemas. Gitu aja sih bang.",0,2025-01-24T08:09:18Z
@anandikalutfhiadhitia7509,"bangg, pengen tau pendapat abang soal coretax 1,3 T bangg. thankyouuu!",0,2025-01-24T08:08:28Z
@fazanoor,"Dari awal program ini dikampanyekan, gua udah kritis bilang setuju asal tepat sasaran, dan dimulai dari daerah terbelakang yang memang membutuhkan. Tetep weh, dituduh buzzer dan bukan dibantah dengan argumen, tapi sentimen anak abah :v",0,2025-01-24T08:08:22Z
@ArifBudiarman,good,0,2025-01-24T08:07:02Z
@almasml7398,logo close the door nya kemana bang?,0,2025-01-24T08:06:05Z
@Labqy_,nah memberdayakan kantin,0,2025-01-24T08:05:40Z
@The78-s,"Itulah kenapa saya ga setuju anak SD belajar saham bang bro Fery, kalo kita lihat, anak sekarang itu ampun attitude-nya minus 360derajat!",0,2025-01-24T08:02:49Z
@expostgarlic,"sebenarnya simpel, makan siang gratis itu adalah kesalahan persepsi dari makan siang gratis bergizi yang diglorifikasi hanya pada ranah gratisnya",0,2025-01-24T08:02:16Z
@heyfanztech,"mana yang lebih worth it makan gratis kaya yang sekarang sedang dilaksanakan daripada memfasilitasi setiap sekolah untuk mendirikan kantin yang sesuai dengan kebutuhan gizi dari pelajar indonesia bang?, dan itu juga bisa dimasukan ke anggaran daerah nya bang, kalau gw pribadi lebih setuju membuat program kantin sehat di setiap sekoiah di indonesia bang",0,2025-01-24T08:01:44Z
@RATAKEBOLBOL,"Saya sekolah di luar negeri, kebetulan disana makanan gratis. untuk apa? supaya generasi penerusnya jadi bibit unggul dgn pola gizi baik, otomatis tumbuh otak maximal. Kenapa di Indo susah? karena SDM Rendah gampang terpengaruh oleh lingkungan sosial yang tercemar oleh OKNUM OPOSISI. 
dan adalagi Pesuruh  dari Negara lain supaya bikin negara Indonesia harus tetap bodoh dan jgn berkembang.",0,2025-01-24T08:01:16Z
@rizutha_,"Yes, adanya feedbacks berupa kritik dan testimoni baik itu harusnya jadi bahan evaluasi mana saja yang sudah baik dan mana saja yang perlu diperbaiki bukannya malah jadi alat buat polarisasi.",0,2025-01-24T08:00:46Z
@danil-xx3po,"Bang klo boleh banyakin saran utk kontrolnya gimana tips tipsnya, share pengalaman pas dlu masih krja di pemerintahan",1,2025-01-24T07:59:49Z
@hardwired66,MEMBERDAYAKAN masyarakat dong mas wo,0,2025-01-24T07:58:50Z
@Akunnyabapak,Tumben color grading nya jelek bang.,0,2025-01-24T07:56:26Z
@andraerlanggapurnama2653,bagus banget videonya,0,2025-01-24T07:55:04Z
@wardanaprajanegoro6490,"Nie kayaknya gak berani bilang makan gratis itu enggak begitu efektif mencegah gizi buruk logika berpikirnya adalah seorang anak butuh asupan gizi makanan 3x sehari, bukan 1x sehari ini logikanya. Kenapa sampai ada gizi buruk karena mayoritas orang menengah ke bawah tidak mampu membeli kebutuhannya, di Indonesia pertanian, peternakan, perikanan tidak ada standarisasi Nasional seperti Thailand, Vietnam sehingga ketika musim panen bisa dipermainkan tengkulak dengan alasan tidak sesuai standar (standar yg mana coba) yg ada berita petani atau peternak membuang hasil panen mereka karena tidak di terima tengkulak ujung terjadi kelangkaan dan berujung harga harga meroket yg menyebabkan rakyat kecil kesulitan membeli, hal krusial ini saja hingga saat ini tidak pernah di atasi oleh pemerintah dari sejak orba hingga saat ini",0,2025-01-24T07:53:02Z
@Nugrahardlock,"Hhhmmm, sebagai sebuah negeri yang punya konsep mensejahterakan oligarki, Indonesia kebanjiran buzzer sih benar 😄",0,2025-01-24T07:52:47Z
@aticch8118,"selalu kagum sama statement ferry, sehat² bang🔥",0,2025-01-24T07:47:02Z
@herisandyhafidz2965,"kalo ada siswa yg vidio lalu bilang makanan ga enak atau kurang itu benar, kalo ada yg bilang sebalik nya, makanan nya enak cukup dan pantas itu juga benar. Yg salah adalah penyedia nya atau catering nya, bisa jadi dikorup, jdi dengan ada nya vidio kritik itu malah bagus supaya bisa di periksa catering nya",0,2025-01-24T07:47:01Z
@ruslan.hamidah,"Makan siang makan pagi makan malam gratis ga penting, yg penting lapangan kerja luas seluas luasnya",0,2025-01-24T07:45:48Z
@Hadinata1994,"Saya dari awal gak pernah setuju dengan program satu ini. Anggaran yang sangat gendut, hanya memiliki efek yang kecil dan jangka pendek.
Lebih bagus nya adalah menjaga harga dan pasokan swasembada di pasar harusnya sudah bisa membuat SEMUA MASYARAKAT makan makanan bergizi SETIAP HARI.",0,2025-01-24T07:42:54Z
@fazainsani,Logo close the door muncul di menit 0:58,0,2025-01-24T07:42:11Z
@IhwanSyah-u9g,Bang!... pendapat lu tentang 2030 versi Timothy Ronald,0,2025-01-24T07:40:58Z
@panjiramadhan2809,ngakak sama bocil body swiming ,0,2025-01-24T07:39:47Z
@korbanoplosan2752,si botak emang anti kritik,0,2025-01-24T07:39:39Z
@undead6868,disuruh bersyukur walau gak layak njirr,0,2025-01-24T07:39:31Z
@hidayatullohhasani2165,"mantap bang fer, harusnya yg pintar begini masuk pemerintahan. pasti banyak mslh yg bisa terselesaikan terutama mslh kebijakan, pasti banyak kebijakannya yg bakal pro rakyat.",0,2025-01-24T07:39:26Z
@leonarduskrisna4588,"Bagus Banget bang Videonya
Netral dan ga bias
Ngasih problem nya apa dan Solving nya apa
Preach more!",21,2025-01-24T07:35:48Z
@sandaljepit5996,Anis dan Ahok Presiden terbaik,0,2025-01-24T07:34:37Z
@deviximoush,"baru aja tadi di jalan gw mikir kira2 fery nongol gak ya, eh pas buka yutub bneran di bahas, menarik2...",0,2025-01-24T07:33:49Z
@ahmadnhikam2326,Om dedy perlu nonton ini,0,2025-01-24T07:31:11Z
@fajarfy08,"point paling penting itu adalah bagaimana pihak ketiga itu bisa bekerja dengan optimal, memberikan makanan yang layak dan gizinya cukup serta mekanisme, perencanaan dan alokasi nya jelas sehingga bisa membuat makanan bergizi itu menjadi program yang sangat berdampak besar terhadap perkembangan anak Indonesia untuk menuju Generasi Emas 2045. Ini membutuhkan kerja sama, keuletan dan keaktifan yang sungguh2. Saya berencana bergabung menjadi admin di vendor katering di daerah saya, mudah2an saya bisa amanah dan menjalankan tugas dengan sungguh-sungguh. Aamiin. Mohon doanya teman-teman semua..",0,2025-01-24T07:30:42Z
@bksai7768,"Program ini sebenarnya sangat bagus, apalagi jika lebih mengutamakan ke daerah pelosok. Bukan daerah besar/ibu kota. Karena mereka jauh lebih membutuhkan program ini. Tapi, hal ini juga menjadi ladang korupsi baru bagi mereka"" yang terlibat. Apalagi, hukum untuk koruptor belum memberi dampak signifikan. Selain itu, program ini belum terlalu matang sudah diimplementasikan. Walau memang, perbaikan atas kekurangan yang ada bisa dilakukan sambil program terus berlanjut. Yah, kita lihat aja bagaimana nasib program ini. Apakah akan berlanjut atau stop begitu saja",0,2025-01-24T07:28:37Z
@Ex_Kapiten,Critical thinking=Tumpul😅..gen 90's banget😅👍✌️,0,2025-01-24T07:28:06Z
@donibul3870,"W lbih stuju dapur umum di stiap kecamatan / kelurahan 
Yg ngelola pedagang lokal sih bang",0,2025-01-24T07:27:11Z
@aspuriahmad,"Baik om Ded maupun bang Ferry menurut saya sama sama benar bersuara atas apa yang menjadi topik menggunakan kacamatanya masing-masing melihat bagaimana program makan bergizi gratis berlaksana, ada dan berjalan saat ini. Poin keduanya pun berbeda dari apa yang mereka angkat ke permukaan. Justru dengan kedua tokoh ini berbeda pandangan artinya demokrasi indonesia kedepan masih ada harapan untuk jauh lebih dewasa lagi. 

Pro dan kontra itu sesuai yang tidak akan pernah hilang dari muka bumi ini, tapi ketika itu dikemukanan dengan ilmiah dan sudut pandang yang lebih luas lagi dengan berbagai data yang ada justru menjadi pelajaran bagi semua rakyat indonesia. Bang Ferry dan om Ded malah mendorong kita untuk menumbuhkan kritikal thinking tapi dengan koridor yang benar dan bersuara atas apa yang menjadi pro bahkan kontranya.",0,2025-01-24T07:26:36Z
@galangpamungkas6476,Menurut gua kunci dari keberhasilan suatu program ya di pengawasan. Penyakit nya sama semua soalnya ada di korupsi nya.. 😅,0,2025-01-24T07:25:22Z
@teguhkaswanto7179,mantap usulannya hehe,0,2025-01-24T07:25:18Z
@Class3301,"Jujur gw iri, jaman gw dulu makan cuma mie, dikantin cuma nasi goreng klo ga mie, setiap tahun gitu gitu aja, pas SD jajan ga sehat, pas SMP makan mie, pas SMA disekolah kantin juga makanan berat cuma ada mie instan sama nasi goreng... Uang jajan cuma 15rb. Buat sy makan bergizi ini sngt membantu...

Perihal anak SD yg ogah ogahan mah wajar, jaman gw SD juga disuruh makan susah, maunya manis manis sama yg sosis doang 😅",1,2025-01-24T07:25:17Z
@phratem,"ada yang lebih parah bang ferry, ada beberapa sekolah di provinsi saya yang belum kebagian program makan siang gratis, tetapi dari pihak sekolah malah memberi semacam pengumuman agar para murid di sekolah tersebut untuk membawa makanan 4 sehat 5 sempurna ke sekolah untuk di dokumentasikan seakan sudah mendapat makan siang gratis. ini menimbulkan pertanyaan apakah sebenarnya uang makan gratis tersebut sudah sampai ke tangan sekolah atau belum? dan misalkan uang tersebut sudah sampai ke tangan sekolah kenapa tidak digunakan? 
maksud saya membuat komentar ini bukanlah untuk menjatuhkan nama sekolah atau sebagainya, tetapi ingin meminta pendapat dari penonton Ferry Irwandi yang lain, untuk menambah insight tentang ilmu seperti ini.",0,2025-01-24T07:21:53Z
